ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-518580,MapQuest,241.0,4,2020-12-26 15:31:52,2020-12-26 17:12:47,32.360287,-90.234795,,,5.15999984741,Lane blocked due to accident on I-220 Southbound between Exit 8 Watkins Dr and Exits 5 5A 5B Medgar Evers Blvd.,,I-220 S,R,Jackson,Hinds,MS,39213,US,US/Central,KHKS,2020-12-26 15:53:00,60.0,60.0,28.0,29.78,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-518602,MapQuest,241.0,4,2020-12-26 17:05:33,2020-12-26 19:01:54,39.659775,-106.827965,,,15.8699998856,Lane blocked due to accident on I-70 Westbound between Exit 157 CO-131 Bellyache Ridge Rd and Exit 147 Eby Creek Rd.,,I-70 E,R,Eagle,Eagle,CO,81631,US,US/Mountain,KEGE,2020-12-26 16:56:00,26.0,26.0,60.0,23.53,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-518640,MapQuest,201.0,4,2020-12-26 17:14:20,2020-12-26 18:45:55,45.657082,-121.900444,,,2.83999991417,Left lane blocked due to accident on I-84 Eastbound from Exit 41 Nf-8400-240 to Exit 44 US-30.,,US-30 W,R,Cascade Locks,Hood River,OR,97014,US,US/Pacific,KCZK,2020-12-26 16:53:00,48.0,46.0,80.0,30.11,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-518667,MapQuest,201.0,4,2020-12-26 07:37:29,2020-12-26 09:08:01,37.961491,-122.507668,,,3.17000007629,#1 lane closed due to accident on I-580 Westbound between Exit 2 Main St and Bellam Blvd. SigAlert issued.,,I-580 W,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2020-12-26 11:00:00,57.0,57.0,72.0,30.16,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-518716,MapQuest,201.0,4,2020-12-25 22:47:53,2020-12-26 00:33:57,34.147789,-118.031532,,,0.0,#4 lane blocked due to accident on I-210 Westbound at Exit 32 Santa Anita Ave.,,Foothill Fwy W,R,Arcadia,Los Angeles,CA,91006,US,US/Pacific,KEMT,2020-12-25 22:53:00,53.0,53.0,61.0,30.05,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518719,MapQuest,245.0,4,2020-12-25 23:39:01,2020-12-26 02:39:12,33.80265,-118.125877,,,1.62000000477,Two lanes blocked due to accident on I-405 Southbound between Exit 27 CA-19 Lakewood Blvd and Exits 26 26B Los Coyotes Diagonal.,,I-405 S,R,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,2020-12-25 23:53:00,52.0,52.0,71.0,30.08,6.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518814,MapQuest,241.0,4,2020-12-25 15:28:52,2020-12-25 16:57:57,39.943645,-75.195343,,,0.759999990463,Lane blocked due to accident on I-76 Westbound between Exit 346A South St and Exit 346B 34th St.,381.0,S 34th St,L,Philadelphia,Philadelphia,PA,19104,US,US/Eastern,KPHL,2020-12-25 15:54:00,34.0,22.0,64.0,29.65,10.0,W,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-518847,MapQuest,245.0,4,2020-12-25 08:36:13,2020-12-25 11:31:33,41.574196,-87.507942,,,2.29999995232,Two lanes blocked due to accident on I-80 Westbound from Exit 2 US-41 Indianapolis Blvd to Exit 1 US-41 Calumet Ave.,,I-80 W,R,Hammond,Lake,IN,46324,US,US/Central,KIGQ,2020-12-25 08:35:00,10.0,-2.0,71.0,29.29,10.0,WNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-518873,MapQuest,201.0,4,2020-12-24 23:59:31,2020-12-25 01:50:02,36.576004,-80.743263,,,12.5500001907,Accident on I-77 Southbound from Exit 8 VA-148 Chances Creek Rd to Exit 1 VA-620 Lambsburg Rd.,,I-77 S,R,Lambsburg,Carroll,VA,24351,US,US/Eastern,KHLX,2020-12-24 23:55:00,26.0,15.0,96.0,26.79,4.0,NW,12.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518874,MapQuest,201.0,4,2020-12-24 23:59:31,2020-12-25 01:19:32,36.674389,-80.710175,,,12.529999733,Accident on I-77 Northbound from Exit 1 VA-620 Lambsburg Rd to Exit 8 VA-148 Chances Creek Rd. All lanes have been re-opened.,,I-77 S,R,Fancy Gap,Carroll,VA,24328,US,US/Eastern,KHLX,2020-12-24 23:55:00,26.0,15.0,96.0,26.79,4.0,NW,12.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518883,MapQuest,201.0,4,2020-12-25 04:54:20,2020-12-25 06:28:20,26.010727,-80.166603,,,2.25,Main roadway closed due to accident on I-95 Express Northbound between FL-858 Hallandale Beach Blvd and FL-820 Hollywood Blvd.,,Hollywood Blvd,R,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2020-12-25 04:53:00,62.0,62.0,84.0,29.99,10.0,NNW,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518890,MapQuest,201.0,4,2020-12-25 22:45:47,2020-12-25 23:30:10,25.86128,-80.207649,,,0.0,Accident on I-95 Northbound at Exits 8A 8B FL-932 103rd St. Express lanes blocked.,9446.0,NW 6th Ave,L,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2020-12-25 22:53:00,48.0,48.0,68.0,30.18,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518891,MapQuest,246.0,4,2020-12-25 06:04:22,2020-12-25 07:09:34,28.606138,-81.386452,,,2.79999995232,Three lanes blocked due to accident on I-4 Westbound from FL-414 Maitland Blvd / Lake Destiny Rd to FL-423 Lee Rd.,,I-4 W,R,Winter Park,Orange,FL,32789,US,US/Eastern,KORL,2020-12-25 05:53:00,42.0,34.0,60.0,29.99,10.0,NW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-518894,MapQuest,201.0,4,2020-12-25 23:24:48,2020-12-26 00:09:07,25.81282,-80.207146,,,0.0,Accident on I-95 Express Ln Northbound at FL-112-TOLL Airport Expy. Express lanes blocked.,,Airport Expy W,R,Miami,Miami-Dade,FL,33127,US,US/Eastern,KMIA,2020-12-25 23:53:00,49.0,49.0,74.0,30.16,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518974,MapQuest,201.0,4,2020-12-24 19:16:54,2020-12-25 04:16:21,32.724285,-111.516113,,,0.0,Main roadway closed due to accident on I-10 Westbound at Exit 211 / AZ-84.,,I-10 E,R,Eloy,Pinal,AZ,85131,US,US/Mountain,KP08,2020-12-24 18:56:00,49.0,47.0,19.0,28.67,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-518975,MapQuest,201.0,4,2020-12-25 11:11:06,2020-12-25 12:58:55,33.319248,-111.972137,,,1.52999997139,Accident on I-10 Westbound from Chandler Blvd to Exit 159 Ray Rd. Express lanes closed.,,I-10 W,R,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2020-12-25 10:47:00,55.0,55.0,17.0,28.88,10.0,VAR,3.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519084,MapQuest,201.0,4,2020-12-24 23:07:51,2020-12-25 00:21:07,33.62603,-117.718208,,,0.0,Main roadway closed due to accident on I-5 Truck Bypass Northbound at Lake Forest Dr. SigAlert issued.,,I-5 N,R,Lake Forest,Orange,CA,92630,US,US/Pacific,KSNA,2020-12-24 22:53:00,56.0,56.0,53.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519114,MapQuest,246.0,4,2020-12-25 14:32:41,2020-12-25 16:48:05,34.072746,-117.783699,,,2.30999994278,Three lanes blocked due to accident on I-10 Eastbound from Exit 42A CA-57 to Exit 43 Murchison Ave. SigAlert issued.,,San Bernardino Fwy E,R,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2020-12-25 14:47:00,72.0,72.0,22.0,29.02,10.0,CALM,0.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519218,MapQuest,201.0,4,2020-12-24 03:01:18,2020-12-24 05:08:51,40.774437,-73.670456,,,2.34999990463,Right lane blocked due to accident on I-495 Eastbound between New Hyde Park Rd and Shelter Rock Rd.,,Long Island Expy E,R,Manhasset,Nassau,NY,11030,US,US/Eastern,KLGA,2020-12-24 02:51:00,45.0,41.0,80.0,30.25,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519304,MapQuest,241.0,4,2020-12-24 10:40:12,2020-12-24 13:07:57,40.425411,-79.908569,,,1.99000000954,Lane blocked due to accident on I-376 Eastbound between Exit 74 Beechwood Blvd and Exit 77 Braddock Ave.,,I-376 E,R,Pittsburgh,Allegheny,PA,15217,US,US/Eastern,KAGC,2020-12-24 10:53:00,51.0,51.0,92.0,28.41,10.0,S,14.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519433,MapQuest,201.0,4,2020-12-24 16:20:07,2020-12-24 19:34:44,41.033386,-81.864601,,,8.72000026703,Left lane blocked due to accident on I-76 Westbound from Exit 7 OH-57 Wadsworth Rd to Exit 2 OH-3 Center St.,,I-76 W,R,Seville,Medina,OH,44273,US,US/Eastern,KBJJ,2020-12-24 16:23:00,24.0,12.0,91.0,28.49,1.0,NNW,13.0,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519453,MapQuest,201.0,4,2020-12-24 16:20:07,2020-12-24 19:34:44,41.033237,-81.760986,,,8.72999954224,Left lane blocked due to accident on I-76 Eastbound from Exit 2 OH-3 Center St to Exit 7 OH-57 Wadsworth Rd.,,I-76 E,R,Wadsworth,Medina,OH,44281,US,US/Eastern,KAKR,2020-12-24 16:12:00,28.0,18.0,85.0,28.54,0.5,NNW,12.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519470,MapQuest,201.0,4,2020-12-24 05:05:34,2020-12-24 07:02:20,35.392662,-84.71917,,,10.1099996567,Main roadway closed due to accident on I-75 Northbound from TN-163 to TN-39. Traffic getting by on the shoulder.,1789.0,County Road 100,L,Riceville,McMinn,TN,37370-5429,US,US/Eastern,KMMI,2020-12-24 04:53:00,54.0,54.0,80.0,28.75,5.0,SSW,12.0,0.06,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519481,MapQuest,241.0,4,2020-12-24 20:58:25,2020-12-24 23:20:54,35.481709,-82.556335,,,5.01999998093,Q lane blocked due to accident on I-26 Westbound between Exit 40 NC-280 New Airport Rd and Exit 37 NC-146 Long Shoals Rd.,,I-26 E,R,Arden,Buncombe,NC,28704,US,US/Eastern,KAVL,2020-12-24 20:54:00,28.0,15.0,92.0,27.39,4.0,N,21.0,0.12,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519547,MapQuest,201.0,4,2020-12-24 19:22:01,2020-12-24 21:15:03,37.174809,-76.551758,,,3.72000002861,Left lane closed due to accident on I-64 Eastbound from VA-238 Yorktown Rd to VA-105 Fort Eustis Blvd.,,I-64 W,R,Newport News,Newport News,VA,23603,US,US/Eastern,KFAF,2020-12-24 19:10:00,64.0,64.0,94.0,29.62,8.0,SE,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519589,MapQuest,201.0,4,2020-12-24 17:22:07,2020-12-24 18:51:15,27.044594,-80.234489,,,7.67000007629,Right hand shoulder blocked due to accident on I-95 Southbound between Exit 101 FL-76 Kanner Hwy and Exit 96 CR-708 Bridge Rd.,,I-95 S,R,Hobe Sound,Martin,FL,33455,US,US/Eastern,KSUA,2020-12-24 17:47:00,75.0,75.0,83.0,29.92,7.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519621,MapQuest,201.0,4,2020-12-24 23:33:36,2020-12-25 00:32:00,29.206354,-82.184532,,,2.21000003815,Left lane blocked due to accident on I-75 Northbound from Exit 352 FL-40 Silver Springs Blvd to Exit 354 US-27 Blitchton Rd.,,NW Blitchton Rd,R,Ocala,Marion,FL,34475,US,US/Eastern,KOCF,2020-12-24 23:51:00,46.0,41.0,89.0,29.92,10.0,WNW,9.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519702,MapQuest,201.0,4,2020-12-24 08:27:25,2020-12-24 09:57:35,34.029667,-81.10247,,,0.0,Right lane blocked due to accident on I-26 Westbound before I-126.,,I-26 W,R,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,2020-12-24 08:56:00,53.0,53.0,96.0,29.64,8.0,E,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519717,MapQuest,201.0,4,2020-12-24 09:44:55,2020-12-24 11:02:20,33.760025,-84.4935,,,4.21999979019,Right lane blocked due to accident on I-285 Northbound between Exit 7 Cascade Rd and GA-139 Martin Luther King Jr Dr.,,GA-407 S,R,Atlanta,Fulton,GA,30331,US,US/Eastern,KFTY,2020-12-24 09:37:00,55.0,55.0,96.0,28.91,4.0,CALM,0.0,0.18,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519720,MapQuest,245.0,4,2020-12-24 11:36:22,2020-12-24 12:20:34,34.086365,-83.993866,,,7.07999992371,Two lanes blocked due to accident on I-985 Southbound between GA-347 Lanier Islands Pkwy and GA-20 Buford Dr.,,GA-365 S,R,Buford,Gwinnett,GA,30518,US,US/Eastern,KLZU,2020-12-24 11:56:00,54.0,54.0,100.0,28.61,2.0,ESE,9.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519729,MapQuest,245.0,4,2020-12-24 15:20:57,2020-12-24 16:05:37,34.03336,-84.577087,,,2.82999992371,Two lanes blocked due to accident on I-75 Northbound from Exit 269 GA-5-CONN Barrett Pkwy to Exit 271 Chastain Rd.,,GA-401 S,R,Kennesaw,Cobb,GA,30144,US,US/Eastern,KRYY,2020-12-24 15:06:00,39.0,30.0,93.0,28.61,3.0,W,17.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-519782,MapQuest,201.0,4,2020-12-24 20:26:35,2020-12-24 21:11:03,33.700886,-84.090118,,,2.93000006676,Traffic break and accident on I-20 Westbound between Exit 78 Sigman Rd and Exit 75 GA-124 Turner Hill Rd.,,GA-402 W,R,Lithonia,DeKalb,GA,30038,US,US/Eastern,KATL,2020-12-24 20:52:00,32.0,23.0,73.0,28.77,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519783,MapQuest,222.0,4,2020-12-24 21:00:51,2020-12-24 23:26:43,33.713676,-84.233559,,,3.18000006676,Queueing traffic due to traffic break and accident on I-285 Eastbound between Exit 48 / GA-155 Flat Shoals Rd / Flat Shoals Pkwy and Exit 46 / I-20 Exit 67/ Wesley Chapel Rd.,,GA-402 E,R,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2020-12-24 20:52:00,32.0,23.0,73.0,28.77,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-519998,MapQuest,245.0,4,2020-12-24 11:31:27,2020-12-24 12:13:39,39.186325,-94.517464,,,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-35 Northbound at Exit 11 US-69 Vivion Rd.,,I-35 N,R,Kansas City,Clay,MO,64119,US,US/Central,KMKC,2020-12-24 11:54:00,22.0,9.0,35.0,29.3,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520005,MapQuest,343.0,4,2020-12-24 06:02:31,2020-12-24 10:20:00,43.051533,-88.372513,,,5.63999986649,Earlier accident on I-94 Westbound between CR-SS and WI-83. All lanes have been re-opened.,,I-94 W,R,Delafield,Waukesha,WI,53018,US,US/Central,KUES,2020-12-24 05:45:00,12.0,-6.0,79.0,28.62,10.0,WSW,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-520206,MapQuest,201.0,4,2020-12-24 08:02:45,2020-12-24 09:39:51,36.191841,-86.778519,,,1.70000004768,Right h lane blocked and right hand shoulder blocked due to accident on I-65 Northbound between US-41A Rosa L Parks Blvd and I-24 .,,I-65 N,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2020-12-24 07:53:00,35.0,26.0,70.0,29.24,10.0,NNW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520331,MapQuest,241.0,4,2020-12-24 09:56:24,2020-12-24 12:33:03,41.061157,-104.876663,,,3.32999992371,Lane blocked due to accident on I-25 Northbound between Exit 2 WY-223 I-25 Service Rd and Exit 4 High Plains Rd.,,High Plains Rd,R,Cheyenne,Laramie,WY,82007,US,US/Mountain,KFEW,2020-12-24 09:53:00,36.0,24.0,30.0,24.02,10.0,NW,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520379,MapQuest,245.0,4,2020-12-24 04:59:05,2020-12-24 06:43:45,48.042683,-122.180183,,,1.12000000477,Two lanes blocked and queueing traffic due to three accidents on I-5 Southbound between WA-528 4th St and WA-529.,,I-5 N,R,Marysville,Snohomish,WA,98270,US,US/Pacific,KAWO,2020-12-24 04:56:00,23.0,23.0,96.0,30.07,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-520732,MapQuest,201.0,4,2020-12-23 11:09:05,2020-12-23 12:55:16,40.754078,-74.117622,,,2.54999995232,Right lane blocked due to accident on I-95 New Jersey Turnpike Western Spur Northbound between Exit 15E US-1-9 and Exit 15W I-280.,,New Jersey Tpke N,R,Kearny,Hudson,NJ,07032,US,US/Eastern,KEWR,2020-12-23 10:51:00,41.0,38.0,45.0,30.39,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520739,MapQuest,241.0,4,2020-12-23 11:56:41,2020-12-23 15:32:16,39.871613,-75.348152,,,2.33999991417,Lane blocked due to accident on I-95 Northbound from Edgmont Ave to Exit 7 / I-476.,,I-476 N,R,Woodlyn,Delaware,PA,19094,US,US/Eastern,KPHL,2020-12-23 11:54:00,44.0,41.0,49.0,30.38,10.0,S,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520796,MapQuest,245.0,4,2020-12-23 18:13:34,2020-12-23 23:16:00,41.449516,-81.656494,,,3.44000005722,Two lanes blocked due to accident on I-77 Southbound from Exit 161B I-490 to Exit 159A Harvard Ave.,,I-77 S,R,Cleveland,Cuyahoga,OH,44105,US,US/Eastern,KBKL,2020-12-23 17:53:00,53.0,53.0,34.0,29.23,10.0,SSE,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-520839,MapQuest,245.0,4,2020-12-23 12:53:07,2020-12-23 14:07:01,38.964626,-78.437294,,,13.0100002289,Two lanes blocked due to accident on I-81 Northbound between Exit 283 VA-42 Reservoir Rd and Exit 291 Mount Olive Rd.,,I-81 N,R,Toms Brook,Shenandoah,VA,22660,US,US/Eastern,KLUA,2020-12-23 12:55:00,46.0,41.0,53.0,29.29,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520903,MapQuest,241.0,4,2020-12-23 13:16:32,2020-12-23 14:17:11,35.440449,-82.535751,,,5.26000022888,Lane blocked due to accident on I-26 Westbound between Exit 44 US-25 Asheville Hwy and Exit 40 NC-280 New Airport Rd.,,New Airport Rd,R,Fletcher,Buncombe,NC,28732,US,US/Eastern,KAVL,2020-12-23 12:54:00,50.0,50.0,38.0,27.96,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520904,MapQuest,201.0,4,2020-12-23 13:33:21,2020-12-23 14:48:18,36.501366,-82.563309,,,3.55999994278,Right lane blocked due to accident on I-26 Westbound between Exit 6 TN-347 Rock Springs Rd and Exits 4 4A 4B TN-93 Wilcox Dr.,,US-23 N,R,Kingsport,Sullivan,TN,37660,US,US/Eastern,KTRI,2020-12-23 13:53:00,57.0,57.0,27.0,28.53,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520926,MapQuest,201.0,4,2020-12-23 11:39:49,2020-12-23 12:26:32,37.389862,-79.902908,,,6.21999979019,Lane blocked left hand shoulder blocked and right hand shoulder blocked due to accident on I-81 Northbound between Exit 146 VA-115 Plantation Rd and Exits 150A 150B US-220-ALT Roanoke Rd.,,US-220 N,R,Troutville,Botetourt,VA,24175,US,US/Eastern,KROA,2020-12-23 11:54:00,46.0,42.0,50.0,29.09,10.0,ESE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-520960,MapQuest,201.0,4,2020-12-23 20:17:39,2020-12-23 23:23:08,36.783226,-80.830055,,,6.65999984741,Left lane closed due to accident on I-77 Northbound from Exit 14 US-221 Carrollton Pike to Exit 19 Coulson Church Rd.,,I-77 N,R,Hillsville,Carroll,VA,24343,US,US/Eastern,KHLX,2020-12-23 20:15:00,41.0,35.0,59.0,27.34,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-521042,MapQuest,201.0,4,2020-12-23 22:16:52,2020-12-23 23:05:45,37.203594,-76.57283,,,3.73000001907,Right lane closed due to accident on I-64 Westbound from VA-105 Fort Eustis Blvd to VA-238 Yorktown Rd.,,I-64 E,R,Newport News,Newport News,VA,23603,US,US/Eastern,KFAF,2020-12-23 21:56:00,45.0,42.0,76.0,30.26,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-521141,MapQuest,201.0,4,2020-12-23 04:00:59,2020-12-23 06:44:22,34.5788,-82.690758,,,10.4099998474,Right hand shoulder blocked due to accident on I-85 Southbound between Exit 27 SC-81 and Exit 21 US-178.,,Liberty Hwy,R,Anderson,Anderson,SC,29621,US,US/Eastern,KAND,2020-12-23 03:56:00,40.0,37.0,58.0,29.46,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
